case_id,customer_message,support_conversation,final_support_response,num_turns,num_customer_turns,num_support_turns,evidence_status
apple_1028445,my phone died and now ive plugged it in and its comepletly blackscreen and it wont even show the charging symbol HELP @AppleSupport,"CUSTOMER: my phone died and now ive plugged it in and its comepletly blackscreen and it wont even show the charging symbol HELP @AppleSupport
SUPPORT: @363339 We've got your back. Rest assured, this may temporary. Follow these steps and report the results: https://t.co/8MvHMFZ83h
CUSTOMER: @AppleSupport ive already tried all the steps from the website it still wont work
SUPPORT: @363339  Which iPhone do you have? What happens when you try the forced restart? Please tell us in DM and we'll continue there https://t.co/GDrqU22YpT",@363339  Which iPhone do you have? What happens when you try the forced restart? Please tell us in DM and we'll continue there https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1028449,"@115858 @AppleSupport iOS 11.0.3 really sucks! Constant crashing, battery life reduced to 3.5 hours, and overheating. What the F??","CUSTOMER: @115858 @AppleSupport iOS 11.0.3 really sucks! Constant crashing, battery life reduced to 3.5 hours, and overheating. What the F??
SUPPORT: @363340 We want your device running smoothly. Meet us in DM and let us know which device you're using, to get started. https://t.co/GDrqU22YpT
CUSTOMER: @363340 @115858 @AppleSupport You and me both man. I have the exact same problem. Happened after iOS 11.0.3. The version before, 11.0.2, was fine.
SUPPORT: @209196 We're here to help. DM us and we can pick up from there. https://t.co/GDrqU22YpT",@209196 We're here to help. DM us and we can pick up from there. https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1028477,I'm really sick of my iPhone fucking glitching &amp; IT DOING THIS EVERY TIME A NEW IPHONE IS RELEASED WTF @115858,"CUSTOMER: I'm really sick of my iPhone fucking glitching &amp; IT DOING THIS EVERY TIME A NEW IPHONE IS RELEASED WTF @115858
SUPPORT: @363349 We'd like to help. Please DM us a bit more information about what's happening with your iPhone. https://t.co/GDrqU22YpT",@363349 We'd like to help. Please DM us a bit more information about what's happening with your iPhone. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1028479,Just got a totally random notification on my computer saying “AppleCare would like to view your screen”… @AppleSupport,"CUSTOMER: Just got a totally random notification on my computer saying “AppleCare would like to view your screen”… @AppleSupport
SUPPORT: @227768 We’d like to look into this with you. Please send us a DM to begin. https://t.co/GDrqU22YpT",@227768 We’d like to look into this with you. Please send us a DM to begin. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1028508,"I cannot contact @115858 support, but my iPad Pro 10.5 is bending itself and hot as fuck","CUSTOMER: I cannot contact @115858 support, but my iPad Pro 10.5 is bending itself and hot as fuck
SUPPORT: @363336 We're here to help. Please DM us what country you are located in for further assistance. https://t.co/GDrqU22YpT",@363336 We're here to help. Please DM us what country you are located in for further assistance. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1028524,¿Anybody else having battery leaking problems with iOS 11.0.3? Drains like crazy #ios1103 @AppleSupport,"CUSTOMER: ¿Anybody else having battery leaking problems with iOS 11.0.3? Drains like crazy #ios1103 @AppleSupport
SUPPORT: @363353 We want to help! What model of iOS device are you using? Do you have the most recent version of iOS 11.0.3 downloaded? https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport My phone is an iPhone 6. I just installed #ios1103 yesterday and after that lasts 30 to 50% extra compared to the day before. Same use.
CUSTOMER: @AppleSupport My wife's iPhone is in the same situation
CUSTOMER: @AppleSupport Her iPhone's model is 6S... Same problem
SUPPORT: @363353 We want to help! DM us and let us know more about the issues you are having. https://t.co/GDrqU22YpT
CUSTOMER: @363353 @AppleSupport Did you update with the OTA option?
CUSTOMER: @AppleSupport 1% per hour discharge not even touching the iPhone overnight #ios1103
CUSTOMER: @AppleSupport Generally speaking, battery consumption is novedades in 30 to 50% after update to ios 11.0.3 #ios1103
CUSTOMER: @AppleSupport I have noticed the same in My wife's iPhone. Her case is even worse, since she has more activity #ios1103
SUPPORT: @363353 We responded to your DM. Please check that out and respond to us there. Thanks. https://t.co/GDrqU22YpT
CUSTOMER: @363353 @AppleSupport Having the same problem on my 6s since downloaded 11.0.3, what did Apple say?
CUSTOMER: @540537 @AppleSupport What's the OTA option? I just did the upgrade as usual
CUSTOMER: @AppleSupport Thanks for the battery usage tips but that doesn't help.The real issue is why after upgrading to #ios1103 my battery is draining much faster
CUSTOMER: @363353 @AppleSupport You can update over the air or with a cable via iTunes. The iTunes option gives me less problems. I recommend clean installation via iTunes
SUPPORT: @363353 Thanks for the details. Let's move back to a DM so we can explore this further. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport You practically closed the conversation vía DM by showing me battery tips. That's not a solution. I see many more complaining about the same
CUSTOMER: @540537 @AppleSupport Thanks
CUSTOMER: @363353 @AppleSupport The fool me around too.",@363353 Thanks for the details. Let's move back to a DM so we can explore this further. https://t.co/GDrqU22YpT,19,15,4,SUPPORT_RESPONSE_PRESENT
apple_1028539,@AppleSupport answer my dm please:(,"CUSTOMER: @AppleSupport answer my dm please:(
SUPPORT: @302038 We’ve received your DM and will continue there shortly. Thank you for your patience.
CUSTOMER: @AppleSupport Thank you for fucking up my iPhone and never giving me any solution you are the worst ever. Your update is broken.",@302038 We’ve received your DM and will continue there shortly. Thank you for your patience.,3,2,1,SUPPORT_RESPONSE_PRESENT
apple_1028541,Yo @115858 wtf is this? https://t.co/C4x5OxbGyw,"CUSTOMER: Yo @115858 wtf is this? https://t.co/C4x5OxbGyw
SUPPORT: @363359 We're here to help. DM us what iOS version you're on. https://t.co/GDrqU22YpT",@363359 We're here to help. DM us what iOS version you're on. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1028545,@AppleSupport app store doesnt work. cant update or download apps.,"CUSTOMER: @AppleSupport app store doesnt work. cant update or download apps.
SUPPORT: @363360 We're here for you. Which device are you using the App Store on?
CUSTOMER: @AppleSupport iphone 7
SUPPORT: @363360 Thanks for clarifying. Let's meet up in DM and see what we can do. https://t.co/GDrqU22YpT",@363360 Thanks for clarifying. Let's meet up in DM and see what we can do. https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1028557,"@AppleSupport Overnight 11.0.3 wiped my photos from over 3,000 to &lt;200 then backed up to iCloud, wiping out 10 months of baby photos.","CUSTOMER: @AppleSupport Overnight 11.0.3 wiped my photos from over 3,000 to &lt;200 then backed up to iCloud, wiping out 10 months of baby photos.
SUPPORT: @363363 We want to help. Meet us in DM and we'll take a look at this together. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport @363363 ؟
SUPPORT: @363364 Our team that best helps with Photos would love to resolve this issue with you. Reach them here: https://t.co/IBIY3vMgPj",@363364 Our team that best helps with Photos would love to resolve this issue with you. Reach them here: https://t.co/IBIY3vMgPj,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1028560,Complete end @363366 @AppleSupport. Any solutions? https://t.co/VQY7aY2cWr,"CUSTOMER: Complete end @363366 @AppleSupport. Any solutions? https://t.co/VQY7aY2cWr
SUPPORT: @363365 We can help. Let’s follow the steps in this article: https://t.co/8MvHMFZ83h
If you need further assistance, let us know.
CUSTOMER: @363365 @AppleSupport In most cases, this is solved by reinstalling the OS
CUSTOMER: @363366 @AppleSupport By restoring ?
SUPPORT: @363365 When you get the option to restore or update, choose Update. iTunes will try to reinstall iOS without erasing your data.
CUSTOMER: @363366 @AppleSupport bro i connected ipad to the itunes.. It doesnt even show on itunes
CUSTOMER: @363365 @AppleSupport Try Recovery mode
CUSTOMER: @363366 @AppleSupport thanks it is connected now.
CUSTOMER: @363365 @AppleSupport 👍
CUSTOMER: @363366 @AppleSupport Unknown error number 3004
CUSTOMER: @363365 @AppleSupport What version of iOS was installed already on the iPad?
CUSTOMER: @363366 @AppleSupport 10.3 I think
CUSTOMER: @363365 @AppleSupport Download the suitable iOS for your device externally. https://t.co/MQKEQWus4H
And then try to restore. This always works
CUSTOMER: @363366 @AppleSupport  https://t.co/lEjJCydG9Z
CUSTOMER: @363365 @AppleSupport Plus you will need to download iOS 10.3 file first. Coz iTunes by default must be trying to download the iOS 11 firmware
CUSTOMER: @363366 @AppleSupport Tried didn’t work at all
CUSTOMER: @363365 @AppleSupport Did it went to recovery mode again?
CUSTOMER: @363366 @AppleSupport Once it goes. Take time for next time for recovery
CUSTOMER: @363365 @AppleSupport Once it connects to iTunes, how do you restore? Step?
CUSTOMER: @363366 @AppleSupport it take a lot time to connect to itunes. shift + which i downloaded. n extracts software and then error 3004
CUSTOMER: @363365 @AppleSupport Shift? iTunes on Windows?
CUSTOMER: @363366 @AppleSupport Windows to get the software which I directly downloaded
CUSTOMER: @363365 @AppleSupport Didn’t get you? Are you trying to restore from Windows PC?
CUSTOMER: @363366 @AppleSupport Yes back up in on  windows PC
CUSTOMER: @363365 @AppleSupport Might sound absurd, but try installing it from a Mac. We can back up later, anyways this will erase all your data
CUSTOMER: @363366 @AppleSupport Have a look https://t.co/lC0j6xKSWD
CUSTOMER: @363365 @AppleSupport https://t.co/D5LV9JZVJK

See if this helps. Check the steps again to enter recovery mode and restore
CUSTOMER: @363366 @AppleSupport Okay I will do. But I will do in sometime busy with work
CUSTOMER: @363365 @AppleSupport Do you click update or restore after connecting?
CUSTOMER: @363366 @AppleSupport There is no option of update
SUPPORT: @363365 We'd like to assist you with this issue. Please click here to join us in DM. We'll continue there: https://t.co/GDrqU22YpT",@363365 We'd like to assist you with this issue. Please click here to join us in DM. We'll continue there: https://t.co/GDrqU22YpT,31,28,3,SUPPORT_RESPONSE_PRESENT
apple_1029605,@AppleSupport why is it since I have updated my phone it is now slow as fuck and the battery only lasts 5min?,"CUSTOMER: @AppleSupport why is it since I have updated my phone it is now slow as fuck and the battery only lasts 5min?
SUPPORT: @363598 We're here to help. DM us which iOS version you are on. https://t.co/GDrqU22YpT",@363598 We're here to help. DM us which iOS version you are on. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1029608,@115858 @AppleSupport actualiza los #IOS pero no arregla la bateria 😪 y es muy lento! #iOS11 #ios1103,"CUSTOMER: @115858 @AppleSupport actualiza los #IOS pero no arregla la bateria 😪 y es muy lento! #iOS11 #ios1103
SUPPORT: @363599 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
CUSTOMER: @AppleSupport Thank you. Fix the battery duration!",@363599 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,3,2,1,SUPPORT_RESPONSE_PRESENT
apple_1029627,"This update just deleted ALL my music, u got to be kidding me @115858 😒","CUSTOMER: This update just deleted ALL my music, u got to be kidding me @115858 😒
SUPPORT: @363601 That's certainly not an experience we want you to have. We are here to help out. Let's meet in DM. https://t.co/GDrqU22YpT",@363601 That's certainly not an experience we want you to have. We are here to help out. Let's meet in DM. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1030419,I have never had more problems with iOS more than after adopting iOS 11 @AppleSupport what’s the deal?,"CUSTOMER: I have never had more problems with iOS more than after adopting iOS 11 @AppleSupport what’s the deal?
SUPPORT: @363797 We'd like to help. Please DM us with what issues you're having and we'll be happy to take a look. https://t.co/GDrqU22YpT",@363797 We'd like to help. Please DM us with what issues you're having and we'll be happy to take a look. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1030435,"@AppleSupport Ever since I updated to iOS 11, my iPhone SE won't send even the shortest video to Android phones (message not delivered).","CUSTOMER: @AppleSupport Ever since I updated to iOS 11, my iPhone SE won't send even the shortest video to Android phones (message not delivered).
SUPPORT: @239646 Let's work on this together. First, let's look at the MMS settings. Go to Settings &gt; Messages and make sure MMS is enabled.
CUSTOMER: @AppleSupport Hi, Yes, MMS is enabled.
CUSTOMER: @AppleSupport So.....what next?
SUPPORT: @239646 What steps have you tried so far to resolve this?
CUSTOMER: @AppleSupport I just tried your first recommendation:  ""Go to Settings &gt; Messages and make sure MMS is enabled.""  My MMS was already enabled.
SUPPORT: @239646 Got it. Are you able to send SMS text messages to these contacts? Let us know the details via DM. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport Sent DM.  Thanks.",@239646 Got it. Are you able to send SMS text messages to these contacts? Let us know the details via DM. https://t.co/GDrqU22YpT,8,5,3,SUPPORT_RESPONSE_PRESENT
apple_1030441,"@115858, please add location service option to control centre. Enabled and disabled via touchID/faceID/passcode. #please #iOS11 #apple","CUSTOMER: @115858, please add location service option to control centre. Enabled and disabled via touchID/faceID/passcode. #please #iOS11 #apple
SUPPORT: @363800 We value your opinion and suggestions. Let us know how we can improve your experience here:  https://t.co/eTPVYVFyd8",@363800 We value your opinion and suggestions. Let us know how we can improve your experience here:  https://t.co/eTPVYVFyd8,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1030443,Apple! Can you please provide FT voicemails with this next update! @115858 @AppleSupport,"CUSTOMER: Apple! Can you please provide FT voicemails with this next update! @115858 @AppleSupport
SUPPORT: @363801 We'd be happy to look into what's going on. Can you tell us more about what you're experiencing?",@363801 We'd be happy to look into what's going on. Can you tell us more about what you're experiencing?,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1030447,"@AppleSupport why would I ever want to take my AirPods out while I’m listening to @115888 put them back in, and want to hear @115948","CUSTOMER: @AppleSupport why would I ever want to take my AirPods out while I’m listening to @115888 put them back in, and want to hear @115948
SUPPORT: @363802 Please help us understand what's happening. Is the problem the song or the device? Can you duplicate this on other devices? https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport Sliding in the DMs
SUPPORT: @363802 We've gotten your DM and will begin responding through that. Be on the lookout for our response.",@363802 We've gotten your DM and will begin responding through that. Be on the lookout for our response.,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1030449,"Dear @115858, why is my phone battery dying so damn fast ever since these last few updates?","CUSTOMER: Dear @115858, why is my phone battery dying so damn fast ever since these last few updates?
SUPPORT: @363803 How long ago did you update you iPhone? Please reply in DM. https://t.co/GDrqU22YpT",@363803 How long ago did you update you iPhone? Please reply in DM. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1030451,"Ios11 fucking sucks! #ios11bullshit @AppleSupport why! Everything glitches, nothing works, watch out Samsung @363804 is moving on","CUSTOMER: Ios11 fucking sucks! #ios11bullshit @AppleSupport why! Everything glitches, nothing works, watch out Samsung @363804 is moving on
SUPPORT: @363804 Let's look into this issue together. Let us know in DM what's going on with your iPhone exactly. https://t.co/GDrqU22YpT",@363804 Let's look into this issue together. Let us know in DM what's going on with your iPhone exactly. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1030511,wtf..... how is it almost full?! @115858 https://t.co/EtGI3x6vKW,"CUSTOMER: wtf..... how is it almost full?! @115858 https://t.co/EtGI3x6vKW
SUPPORT: @363819 The message is regarding your iCloud Storage. This article will show you how to see what's in iCloud: https://t.co/dREC7Rk0Qk",@363819 The message is regarding your iCloud Storage. This article will show you how to see what's in iCloud: https://t.co/dREC7Rk0Qk,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1030513,@AppleSupport “Hey Siri” doesn’t work when music/audio is playing,"CUSTOMER: @AppleSupport “Hey Siri” doesn’t work when music/audio is playing
SUPPORT: @311373 We'd like to help. DM us what version of iOS you have and we'll look into this further with you there. https://t.co/GDrqU22YpT",@311373 We'd like to help. DM us what version of iOS you have and we'll look into this further with you there. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_103143,"@AppleSupport CAN I PLEASE TALK TO A REAL PERSON, and not an automated voice? I've been on hold for 45 mins, got hung up on. I need your HELP LIKE NOW!!","CUSTOMER: @AppleSupport CAN I PLEASE TALK TO A REAL PERSON, and not an automated voice? I've been on hold for 45 mins, got hung up on. I need your HELP LIKE NOW!!
SUPPORT: @138688 We want you get the help you're needing. Perhaps we can offer some solutions here. Shoot us a DM, letting us know what's going on and from there we'll provide any assistance we can. https://t.co/GDrqU22YpT","@138688 We want you get the help you're needing. Perhaps we can offer some solutions here. Shoot us a DM, letting us know what's going on and from there we'll provide any assistance we can. https://t.co/GDrqU22YpT",2,1,1,SUPPORT_RESPONSE_PRESENT
apple_103146,@AppleSupport how do I stop this auto brightness 😩😩 I like my screen dark and it just randomly gets bright,"CUSTOMER: @AppleSupport how do I stop this auto brightness 😩😩 I like my screen dark and it just randomly gets bright
SUPPORT: @138689 Thanks for reaching out. We know how important it is to control your display brightness, and we're happy to help. Can you tell us which device model and version of software you're using so we can provide the steps for how to adjust this?
CUSTOMER: @AppleSupport I have an iPhone 7 running iOS 11.1.2
SUPPORT: @138689 This article provides the steps for how to adjust the brightness on your iPhone 7: https://t.co/QGzyuyr5Ra Let us know if this helps.
CUSTOMER: @AppleSupport Omg yesss thank you !!!!
SUPPORT: @138689 You're very welcome. Please let us know if you have any additional questions. We're happy to help. Have a great evening!",@138689 You're very welcome. Please let us know if you have any additional questions. We're happy to help. Have a great evening!,6,3,3,SUPPORT_RESPONSE_PRESENT
apple_1031462,Thank you @115858 for fixing my phone 🙏 the technician who helped me was so sweet🤗 now if only the battery could be fixed 😢,"CUSTOMER: Thank you @115858 for fixing my phone 🙏 the technician who helped me was so sweet🤗 now if only the battery could be fixed 😢
SUPPORT: @364071 We're glad to hear that, but would like to help with your battery. What seems to be going on with the battery?","@364071 We're glad to hear that, but would like to help with your battery. What seems to be going on with the battery?",2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1031465,@AppleSupport I can't play podcasts in itunes (on an iMac). Every time I try to switch to podcasts it freezes. Help!,"CUSTOMER: @AppleSupport I can't play podcasts in itunes (on an iMac). Every time I try to switch to podcasts it freezes. Help!
SUPPORT: @364072 We're here for you. Is iTunes up to date? You can find instructions here: https://t.co/g2HM9lnith
CUSTOMER: @AppleSupport I just installed the latest version, and I'm still having the same problem.
SUPPORT: @364072 Thank you for trying that step. Let’s team up in DM and we’ll do our best to assist you. https://t.co/GDrqU22YpT",@364072 Thank you for trying that step. Let’s team up in DM and we’ll do our best to assist you. https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1031469,"Hi,@AppleSupport @115858 , I’ve iPhone 5S and I’m not pleased with last two updates(11.0.3-11.0.2..)They slow down my phone 😒😭🤕🤢","CUSTOMER: Hi,@AppleSupport @115858 , I’ve iPhone 5S and I’m not pleased with last two updates(11.0.3-11.0.2..)They slow down my phone 😒😭🤕🤢
SUPPORT: @364073 We're happy to look into this with you. Are you seeing slow performance in certain apps or does it appear system wide?
CUSTOMER: @AppleSupport System wide, unfortunately :’(
SUPPORT: @364073 Got it. DM us the country you're located in and we'll continue to look into this together. https://t.co/GDrqU22YpT",@364073 Got it. DM us the country you're located in and we'll continue to look into this together. https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT
apple_1031473,@AppleSupport Help having problems with blue tooth connection with I phone in car. No contacts can be found numbers are there just no names?,"CUSTOMER: @AppleSupport Help having problems with blue tooth connection with I phone in car. No contacts can be found numbers are there just no names?
CUSTOMER: @AppleSupport Have just updated to latest iOS, phone is an SE
SUPPORT: @364074 We’re here to help. Let’s team up in DM and we’ll do our best to assist you. https://t.co/GDrqU22YpT",@364074 We’re here to help. Let’s team up in DM and we’ll do our best to assist you. https://t.co/GDrqU22YpT,3,2,1,SUPPORT_RESPONSE_PRESENT
apple_103151,"@115858 my iPhone gets slower and slower with every update and for this I thank you, keep up the good work","CUSTOMER: @115858 my iPhone gets slower and slower with every update and for this I thank you, keep up the good work
SUPPORT: @138690 We know how important updates are and we want to help you use the device as you expect. DM us what device and iOS version you're using. https://t.co/GDrqU22YpT",@138690 We know how important updates are and we want to help you use the device as you expect. DM us what device and iOS version you're using. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_103154,@AppleSupport I need your help!!,"CUSTOMER: @AppleSupport I need your help!!
SUPPORT: @138691 You've come to the right place! What's going on?
CUSTOMER: @AppleSupport i’m almost at my fundraising goal and could use a hand :) https://t.co/TkwBLAln5J",@138691 You've come to the right place! What's going on?,3,2,1,SUPPORT_RESPONSE_PRESENT
apple_103157,@AppleSupport I cannot update my phone to iOS 11 I keep getting an error occurred while trying to install the download I've tried restarting force restart cleared at least 5gb of space what now,"CUSTOMER: @AppleSupport I cannot update my phone to iOS 11 I keep getting an error occurred while trying to install the download I've tried restarting force restart cleared at least 5gb of space what now
SUPPORT: @138692 Thank you for reaching out. Let's get you updated. To better assist, are you attempting to update directly on the iPhone via Settings or via a computer with iTunes?
CUSTOMER: @AppleSupport Via my iPhone because I no longer have a computer
SUPPORT: @138692 No worries. If that is the case, check out the steps here: https://t.co/Ui1yTnOCUz but keep us posted if you run into any issues.  We're here for you.
CUSTOMER: @AppleSupport I deleted the download and re-downloaded the update and again, it says an error occured while installing
SUPPORT: @138692 Let's meet up in DM and work together there. https://t.co/GDrqU22YpT",@138692 Let's meet up in DM and work together there. https://t.co/GDrqU22YpT,6,3,3,SUPPORT_RESPONSE_PRESENT
apple_103162,"@AppleSupport, did #HighSierra kill my old trackpad?  After the recent update, no more trackpad. Bounces between connected and mostly not.","CUSTOMER: @AppleSupport, did #HighSierra kill my old trackpad?  After the recent update, no more trackpad. Bounces between connected and mostly not.
SUPPORT: @138693 Thanks for reaching out to us. We are always happy to help. Send us a DM. We'd like to look into this with you.",@138693 Thanks for reaching out to us. We are always happy to help. Send us a DM. We'd like to look into this with you.,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_103164,Hey @AppleSupport why can’t I scroll to accept this developer agreement in Safari on iOS? Can’t get the accept button to show up. https://t.co/hanri9HS6H,"CUSTOMER: Hey @AppleSupport why can’t I scroll to accept this developer agreement in Safari on iOS? Can’t get the accept button to show up. https://t.co/hanri9HS6H
SUPPORT: @138694 Thanks for reaching out.  We know how important it is to be able to accept Developer agreements and  we'll do everything we can to assist.  Does this issue also happen from a computer? https://t.co/GDrqU22YpT",@138694 Thanks for reaching out.  We know how important it is to be able to accept Developer agreements and  we'll do everything we can to assist.  Does this issue also happen from a computer? https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_103166,@115858 iPhone X orange camera problem? https://t.co/HooDTPyYNl,"CUSTOMER: @115858 iPhone X orange camera problem? https://t.co/HooDTPyYNl
SUPPORT: @138695 Let's help take a look. How long has this been happening? Have you tried any troubleshooting such as force quitting camera or rebooting the iPhone X? What's the version of iOS in Settings &gt; General &gt; About?",@138695 Let's help take a look. How long has this been happening? Have you tried any troubleshooting such as force quitting camera or rebooting the iPhone X? What's the version of iOS in Settings &gt; General &gt; About?,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_103169,Hey @AppleSupport - Over the last few days my messages app on  my iMac and MBA stopped syncing with my iMessages from my iOS devices.  Any ideas on how to fix this problem?  I've lost one of my favorite parts of #AppleSimplicity,"CUSTOMER: Hey @AppleSupport - Over the last few days my messages app on  my iMac and MBA stopped syncing with my iMessages from my iOS devices.  Any ideas on how to fix this problem?  I've lost one of my favorite parts of #AppleSimplicity
SUPPORT: @138696 We’d love to help with your messages. To start, do you see your iMac and MacBook enabled if you tap Settings &gt; Messages &gt; Text Message Forwarding on your iPhone?
CUSTOMER: @AppleSupport Yes they are.  My iPad is as well and that one is still working normally.
SUPPORT: @138696 On your iMac and MacBook, open Messages, then choose Messages &gt; Preferences. Click Accounts, then select your iMessage account. Do you have a check next to your phone number and email address? Is the same Apple ID being shown that you use with your iPhone?
CUSTOMER: @AppleSupport All is correct there.
SUPPORT: @138696 Thank you. We’d like to look further into this with you. Please send us a DM confirming which software version you are using with your iMac and MacBook Air. https://t.co/GDrqU22YpT",@138696 Thank you. We’d like to look further into this with you. Please send us a DM confirming which software version you are using with your iMac and MacBook Air. https://t.co/GDrqU22YpT,6,3,3,SUPPORT_RESPONSE_PRESENT
apple_103174,@AppleSupport @115858 why does my battery drain so fast now on iOS 11.1.2 I lose 10% in an hour or less and I don’t even use the phone. Im at 26% now https://t.co/5TKNP5nu2r,"CUSTOMER: @AppleSupport @115858 why does my battery drain so fast now on iOS 11.1.2 I lose 10% in an hour or less and I don’t even use the phone. Im at 26% now https://t.co/5TKNP5nu2r
SUPPORT: @138697 We know how vital the battery is and we'll help. Are you using the Apple Lightning to USB cable and power adapter to charge your iPhone? You can DM us your answer. https://t.co/GDrqU22YpT",@138697 We know how vital the battery is and we'll help. Are you using the Apple Lightning to USB cable and power adapter to charge your iPhone? You can DM us your answer. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_103176,@AppleSupport Zouden jullie mij uit kunnen leggen waarom mijn telefoon ineens geen geheugenruimte meer over heeft terwijl ik er al van alles heb afgegooid? En dit tot grote ergernis blijft doen?,"CUSTOMER: @AppleSupport Zouden jullie mij uit kunnen leggen waarom mijn telefoon ineens geen geheugenruimte meer over heeft terwijl ik er al van alles heb afgegooid? En dit tot grote ergernis blijft doen?
SUPPORT: @138698 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj",@138698 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,2,1,1,SUPPORT_RESPONSE_PRESENT
apple_103179,@AppleSupport FYI.  Def have to you use passcode to unlock iPhone X more than past iPhones with touchid. #iphonex #FaceID,"CUSTOMER: @AppleSupport FYI.  Def have to you use passcode to unlock iPhone X more than past iPhones with touchid. #iphonex #FaceID
SUPPORT: @138699 Congratulations on your new iPhone X. We'd like to help you. Have you tried setting up Face ID again? https://t.co/lDcNYSCMiX
CUSTOMER: @AppleSupport It’s not that. It’s because there’s many possible inference vision to the face. Like hands on face and other objects.
SUPPORT: @138699 Face ID will adapt to changes in your appearance, such as wearing sunglasses or growing facial hair. If you have your hands over your face, it will be difficult for Face ID to scan and unlock your iPhone. If you remove your hands, does Face ID unlock the iPhone?
CUSTOMER: @AppleSupport Yes. I think touchID was better, just my opinion. Just giving you some feedback but other than that I do like the new hardware finally.
SUPPORT: @138699 We appreciate your feedback and we’re glad to hear that you like your new iPhone! Let us know if we can assist you with anything else in the future.  Have a wonderful day!",@138699 We appreciate your feedback and we’re glad to hear that you like your new iPhone! Let us know if we can assist you with anything else in the future.  Have a wonderful day!,6,3,3,SUPPORT_RESPONSE_PRESENT
apple_1031798,@AppleSupport - MacOS forced me to up my iCloud storage- it didn’t realize I’d already synced photos. Purchases won’t let me Report Problem,"CUSTOMER: @AppleSupport - MacOS forced me to up my iCloud storage- it didn’t realize I’d already synced photos. Purchases won’t let me Report Problem
SUPPORT: @265615 Hi there! For the best assistance with this issue, contact our Account Security team using this link: https://t.co/UJm15vmMM2","@265615 Hi there! For the best assistance with this issue, contact our Account Security team using this link: https://t.co/UJm15vmMM2",2,1,1,SUPPORT_RESPONSE_PRESENT
apple_1031806,The fact that my MacBook just stopped working for no reason is a major problem 😡 #apple @AppleSupport,"CUSTOMER: The fact that my MacBook just stopped working for no reason is a major problem 😡 #apple @AppleSupport
SUPPORT: @364141 What trouble are you seeing with your MacBook? We'll help out however we can.
CUSTOMER: @AppleSupport Mouse pad doesn’t work, keyboard doesn’t work, screen is completely frozen
SUPPORT: @364141 Are you able to force restart the Mac? You press and hold down the Power button a minimum of 5 seconds.
CUSTOMER: @AppleSupport Yes I’ve tried that. It restarts and it’s the same problems
SUPPORT: @364141 Let's connect then over in DM so we can look into this futher. https://t.co/GDrqU22YpT",@364141 Let's connect then over in DM so we can look into this futher. https://t.co/GDrqU22YpT,6,3,3,SUPPORT_RESPONSE_PRESENT
