case_id,customer_message,support_conversation,final_support_response,num_turns,num_customer_turns,num_support_turns,evidence_status,clean_message,cluster_id,intent,human_intent,annotation_notes,label_source
apple_1403881,I hate how everytime you update your iPhone it slowly starts fucking up Thanks @115858,"CUSTOMER: I hate how everytime you update your iPhone it slowly starts fucking up Thanks @115858
SUPPORT: @446387 We'd be happy to help. What seems to be the issue you're experiencing?",@446387 We'd be happy to help. What seems to be the issue you're experiencing?,2,1,1,SUPPORT_RESPONSE_PRESENT,I hate how everytime you update your iPhone it slowly starts fucking up Thanks,1,ios_update_issues,ios_update_issues,,human_verified
apple_1592822,@AppleSupport can you explain this? When I type capital letter i this happens https://t.co/ACWswwAcub,"CUSTOMER: @AppleSupport can you explain this? When I type capital letter i this happens https://t.co/ACWswwAcub
SUPPORT: @316278 Hey there! While you await a future software update to address this, check out this workaround: https://t.co/pjfPUtm7HO","@316278 Hey there! While you await a future software update to address this, check out this workaround: https://t.co/pjfPUtm7HO",2,1,1,SUPPORT_RESPONSE_PRESENT,can you explain this? When I type capital letter i this happens,10,keyboard_autocorrect_issue,keyboard_autocorrect_issue,,human_verified
apple_1940934,"@AppleSupport New iOS 11.0.3 on 6s: touchscreen is unresponsive, phone freezes completely and can’t turn it off.. #HELP","CUSTOMER: @AppleSupport New iOS 11.0.3 on 6s: touchscreen is unresponsive, phone freezes completely and can’t turn it off.. #HELP
SUPPORT: @577222 Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT",@577222 Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,"New iOS 11.0.3 on 6s: touchscreen is unresponsive, phone freezes completely and can’t turn it off.. HELP",4,ios_update_issues,ios_update_issues,,human_verified
apple_594617,"@115858 @AppleSupport can you please seriously sort out older iPhone compatibilities with the latest iOS? Battery life is shockingly awful, having to charge 3-4 times daily &amp; battery dies at 40%, then straight back up to 40% as soon as plugged in! #Ridiculous 🤬🤬","CUSTOMER: @115858 @AppleSupport can you please seriously sort out older iPhone compatibilities with the latest iOS? Battery life is shockingly awful, having to charge 3-4 times daily &amp; battery dies at 40%, then straight back up to 40% as soon as plugged in! #Ridiculous 🤬🤬
SUPPORT: @260874 We'd love to look into your battery life! Please send us a DM with which iOS version you're updated to, and which iPhone model you're using to begin. https://t.co/GDrqU22YpT","@260874 We'd love to look into your battery life! Please send us a DM with which iOS version you're updated to, and which iPhone model you're using to begin. https://t.co/GDrqU22YpT",2,1,1,SUPPORT_RESPONSE_PRESENT,"can you please seriously sort out older iPhone compatibilities with the latest iOS? Battery life is shockingly awful, having to charge 3-4 times daily &amp; battery dies at 40%, then straight back up to 40% as soon as plugged in! Ridiculous 🤬🤬",11,battery_life_issue,battery_life_issue,,human_verified
apple_1928044,@AppleSupport the definition of stupid is when i download the newest install of itunes and the prompt i get when i go to sync is “requires newest version” WTF #POS too much crap guys #makinglifedifficult https://t.co/4bszSgcEYX,"CUSTOMER: @AppleSupport the definition of stupid is when i download the newest install of itunes and the prompt i get when i go to sync is “requires newest version” WTF #POS too much crap guys #makinglifedifficult https://t.co/4bszSgcEYX
SUPPORT: @190486 We'd like to help. You may get this error for several reasons. We can look into it with you. Can you please message us in DM? https://t.co/GDrqU22YpT",@190486 We'd like to help. You may get this error for several reasons. We can look into it with you. Can you please message us in DM? https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,the definition of stupid is when i download the newest install of itunes and the prompt i get when i go to sync is “requires newest version” WTF POS too much crap guys makinglifedifficult,6,music_audio_issue,music_audio_issue,,human_verified
apple_753242,@AppleSupport 11.2.uodate is still draining the battery . Please sort it out,"CUSTOMER: @AppleSupport 11.2.uodate is still draining the battery . Please sort it out
SUPPORT: @300031 Let us help you with this battery issue. Join us in DM so we may better assist you: https://t.co/GDrqU22YpT",@300031 Let us help you with this battery issue. Join us in DM so we may better assist you: https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,11.2.uodate is still draining the battery . Please sort it out,11,battery_life_issue,battery_life_issue,,human_verified
apple_1777253,"@115858  since I updated ios11 in my iPhone 6s the battery is horrible, I changed from @1647 for battery, run so good before io11 bad bad","CUSTOMER: @115858  since I updated ios11 in my iPhone 6s the battery is horrible, I changed from @1647 for battery, run so good before io11 bad bad
SUPPORT: @534036 Battery life is extremely important. Let's help. Check out the suggestions here, and keep us posted: https://t.co/bivpdfBNJ6
CUSTOMER: @AppleSupport That doesnt help,previous to update ios11 I didnt have this problem @115858 with every update of software,iPhones 6 run so so bad, dont buy!
SUPPORT: @534036 We want to help. So that we may continue, please use the link below to start a DM conversation with us. https://t.co/GDrqU22YpT","@534036 We want to help. So that we may continue, please use the link below to start a DM conversation with us. https://t.co/GDrqU22YpT",4,2,2,SUPPORT_RESPONSE_PRESENT,"since I updated ios11 in my iPhone 6s the battery is horrible, I changed from for battery, run so good before io11 bad bad",11,battery_life_issue,battery_life_issue,,human_verified
apple_1763639,@AppleSupport please fix the I️ problem I’m getting so annoyed.,"CUSTOMER: @AppleSupport please fix the I️ problem I’m getting so annoyed.
SUPPORT: @530585 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9",@530585 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,2,1,1,SUPPORT_RESPONSE_PRESENT,please fix the I️ problem I’m getting so annoyed.,10,keyboard_autocorrect_issue,keyboard_autocorrect_issue,,human_verified
apple_1151001,Anyone else with iOS 11.0.3 can’t see their music play on the lock screen? @AppleSupport #iphone https://t.co/Wd9bo2SrSr,"CUSTOMER: Anyone else with iOS 11.0.3 can’t see their music play on the lock screen? @AppleSupport #iphone https://t.co/Wd9bo2SrSr
SUPPORT: @390858 We're happy to help. Does this happen with every song? Does it make a difference if you're using Wi-Fi or cellular data?
CUSTOMER: @AppleSupport Every song
SUPPORT: @390858 OK! In DM, please let us know if you notice a difference when connected to Wi-Fi versus using cellular data. https://t.co/GDrqU22YpT","@390858 OK! In DM, please let us know if you notice a difference when connected to Wi-Fi versus using cellular data. https://t.co/GDrqU22YpT",4,2,2,SUPPORT_RESPONSE_PRESENT,Anyone else with iOS 11.0.3 can’t see their music play on the lock screen? iphone,6,music_audio_issue,music_audio_issue,,human_verified
apple_2111323,@AppleSupport I'm running into a storage issue with my macbook and I want to remove all my music and photos that are synced from cloud without deleting them from the cloud. How can I do that?,"CUSTOMER: @AppleSupport I'm running into a storage issue with my macbook and I want to remove all my music and photos that are synced from cloud without deleting them from the cloud. How can I do that?
SUPPORT: @311212 We'd like to help! check out this article: https://t.co/YdxMLCGw05",@311212 We'd like to help! check out this article: https://t.co/YdxMLCGw05,2,1,1,SUPPORT_RESPONSE_PRESENT,I'm running into a storage issue with my macbook and I want to remove all my music and photos that are synced from cloud without deleting them from the cloud. How can I do that?,6,music_audio_issue,music_audio_issue,,human_verified
apple_1557792,I remember when my iPhone wasn’t laggy as all hell &amp; wouldn’t lose 50% of battery in an hour every morning. Sigh. iOS update @115858??,"CUSTOMER: I remember when my iPhone wasn’t laggy as all hell &amp; wouldn’t lose 50% of battery in an hour every morning. Sigh. iOS update @115858??
SUPPORT: @481513 We'd like to take a closer look at the issues you're having on your iPhone. DM us which iOS version you have installed. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport I’ve already been through all this, after a lengthy phone call I was advised to wait for the next update...",@481513 We'd like to take a closer look at the issues you're having on your iPhone. DM us which iOS version you have installed. https://t.co/GDrqU22YpT,3,2,1,SUPPORT_RESPONSE_PRESENT,I remember when my iPhone wasn’t laggy as all hell &amp; wouldn’t lose 50% of battery in an hour every morning. Sigh. iOS update ?,11,battery_life_issue,battery_life_issue,,human_verified
apple_2626451,Apple store iPad app glitches on Oct 27. X order confirm rec’d at 3:16am. Shipping date 2-3wk. Called @115858 to discuss. #theycannothelpme,"CUSTOMER: Apple store iPad app glitches on Oct 27. X order confirm rec’d at 3:16am. Shipping date 2-3wk. Called @115858 to discuss. #theycannothelpme
SUPPORT: @741847 We want to help. DM us and let us know more about your phone call. https://t.co/GDrqU22YpT",@741847 We want to help. DM us and let us know more about your phone call. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,Apple store iPad app glitches on Oct 27. X order confirm rec’d at 3:16am. Shipping date 2-3wk. Called to discuss. theycannothelpme,8,account_identity_issue,account_identity_issue,,human_verified
apple_1735097,notifications still on crack @115858,"CUSTOMER: notifications still on crack @115858
SUPPORT: @523951 We'd love to assist you with notifications. Tell us what's happening. We'll take it from there.",@523951 We'd love to assist you with notifications. Tell us what's happening. We'll take it from there.,2,1,1,SUPPORT_RESPONSE_PRESENT,notifications still on crack,2,other_unclear,other_unclear,,human_verified
apple_406643,"@AppleSupport After the recent update, I can no longer get to my main screen through my running armband. :( Can you fix that please?","CUSTOMER: @AppleSupport After the recent update, I can no longer get to my main screen through my running armband. :( Can you fix that please?
SUPPORT: @211920 Thank you for reaching out. May we ask which device you're referring to?
CUSTOMER: @AppleSupport iPhone SE
SUPPORT: @211920 Understood. What type of running band do you have? Let us know in DM. https://t.co/GDrqU22YpT",@211920 Understood. What type of running band do you have? Let us know in DM. https://t.co/GDrqU22YpT,4,2,2,SUPPORT_RESPONSE_PRESENT,"After the recent update, I can no longer get to my main screen through my running armband. :( Can you fix that please?",3,macbook_issues,macbook_issues,,human_verified
apple_1352239,@AppleSupport worse experience ever with your mail in repair sent phone twice with no fix and 6 engineers looking at it,"CUSTOMER: @AppleSupport worse experience ever with your mail in repair sent phone twice with no fix and 6 engineers looking at it
SUPPORT: @435342 We want to take a deeper look into this with you. Please meet us in DM. https://t.co/GDrqU22YpT",@435342 We want to take a deeper look into this with you. Please meet us in DM. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,worse experience ever with your mail in repair sent phone twice with no fix and 6 engineers looking at it,9,iphone_hardware_issue,iphone_hardware_issue,,human_verified
apple_1979885,Downloaded iOS 11. Left my phone unattended for 3 hours. Came back and the battery drained 40%!!!!!!  @AppleSupport please help. Ridiculous,"CUSTOMER: Downloaded iOS 11. Left my phone unattended for 3 hours. Came back and the battery drained 40%!!!!!!  @AppleSupport please help. Ridiculous
SUPPORT: @586115 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT",@586115 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,Downloaded iOS 11. Left my phone unattended for 3 hours. Came back and the battery drained 40%! please help. Ridiculous,11,battery_life_issue,battery_life_issue,,human_verified
apple_898709,@115858 my new iPod isn't working what do I do ?,"CUSTOMER: @115858 my new iPod isn't working what do I do ?
SUPPORT: @333403 We want to help with any issues you're having. To provide the best support, may we have a description of the issue?
CUSTOMER: @AppleSupport I had this thing since 2011
SUPPORT: @333403 Got it. We'll need some more details to provide the most appropriate solution for this. Please let us know in a DM. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport Thanks",@333403 Got it. We'll need some more details to provide the most appropriate solution for this. Please let us know in a DM. https://t.co/GDrqU22YpT,5,3,2,SUPPORT_RESPONSE_PRESENT,my new iPod isn't working what do I do ?,6,music_audio_issue,music_audio_issue,,human_verified
apple_1819168,I am charging phone 3 times in a day. Slow &amp; sluggish are other major issues. @AppleSupport when are you fixing these? #iOS11 #iPhone6,"CUSTOMER: I am charging phone 3 times in a day. Slow &amp; sluggish are other major issues. @AppleSupport when are you fixing these? #iOS11 #iPhone6
SUPPORT: @399487 We're here for you. Charging the iPhone with an original power cable? Any updates to apps in the App Store? Tell us more in a DM. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport As if you guys don’t know how badly your update has fucked up iPhone 6? Can’t even downgrade. Hating it every second 😡
SUPPORT: @399487 We want you to have a good experience with the update &amp; want to help. Please send us a DM so we can assist you. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport @399487 I think all Apple phones have battery issues. Live with it.
CUSTOMER: @546370 @AppleSupport No it was far better on the previous OS. Atleast it was lasting till 7-8 pm  with the similar usage. Now the phone dies by 3-4 pm max.
CUSTOMER: @399487 @AppleSupport OK, I am used to charging phone 3-4 times a day. Usually it's got a shelf life of 3-4 hours.
CUSTOMER: @546370 @AppleSupport What a sad state is this. On the othwr hand mac survives for 7-8 hours.",@399487 We want you to have a good experience with the update &amp; want to help. Please send us a DM so we can assist you. https://t.co/GDrqU22YpT,8,6,2,SUPPORT_RESPONSE_PRESENT,I am charging phone 3 times in a day. Slow &amp; sluggish are other major issues. when are you fixing these? iOS11 iPhone6,11,battery_life_issue,battery_life_issue,,human_verified
apple_2560448,"@AppleSupport my iPhone 7 (only 4 weeks old) has been unresponsive all morning and stuck on the white apple startup screen. I made a Genius Bar appointment for tomorrow afternoon, but if I walk in today, would someone be able to help me? I can't use my phone at all like this.","CUSTOMER: @AppleSupport my iPhone 7 (only 4 weeks old) has been unresponsive all morning and stuck on the white apple startup screen. I made a Genius Bar appointment for tomorrow afternoon, but if I walk in today, would someone be able to help me? I can't use my phone at all like this.
SUPPORT: @593907 We're here to help. This is certainly not the experience we want for our customers. 

Let's start by taking a look at the steps in this article: https://t.co/8MvHMFZ83h

The relevant section is ""If your device turns on but gets stuck during start up""

Keep us posted.
CUSTOMER: @AppleSupport I've tried that. When I hold the up volume button and power button down for over a minute, nothing happens. Do Apple Stores accept walk ins? Waiting 30 hours for my appointment without a functioning phone is a real problem.
SUPPORT: @593907 The stores do have walk in queues, however, we are unable to estimate or determine the wait times. They change throughout the day depending on the store.
CUSTOMER: @AppleSupport great, thanks for the info.","@593907 The stores do have walk in queues, however, we are unable to estimate or determine the wait times. They change throughout the day depending on the store.",5,3,2,SUPPORT_RESPONSE_PRESENT,"my iPhone 7 (only 4 weeks old) has been unresponsive all morning and stuck on the white apple startup screen. I made a Genius Bar appointment for tomorrow afternoon, but if I walk in today, would someone be able to help me? I can't use my phone at all like this.",7,iphone_hardware_issue,iphone_hardware_issue,,human_verified
apple_2280919,@AppleSupport My Apple Music app wont play any of my songs!,"CUSTOMER: @AppleSupport My Apple Music app wont play any of my songs!
SUPPORT: @663035 We're here to help. What happens when you try to play a song? Are you getting an error message. Let us know to continue.
CUSTOMER: @AppleSupport It plays for about 2 seconds and then stops. And then when I press play it crashes.
CUSTOMER: @AppleSupport I’m not getting any error messages.
SUPPORT: @663035 Thanks for those details. How are you connected to the internet? When did you start noticing this behavior?
CUSTOMER: @AppleSupport I’m connected to WiFi and I noticed it about 2 days ago.
SUPPORT: @663035 We want to look further into this issue. Reach us via DM to continue. https://t.co/GDrqU22YpT",@663035 We want to look further into this issue. Reach us via DM to continue. https://t.co/GDrqU22YpT,7,4,3,SUPPORT_RESPONSE_PRESENT,My Apple Music app wont play any of my songs!,6,music_audio_issue,music_audio_issue,,human_verified
apple_1897581,"Come on @115858 !!!!  Battery draining way too fast, screen rotation problems, blank screens, app terminations, crap wi-fi ... FIX THIS SHIT!","CUSTOMER: Come on @115858 !!!!  Battery draining way too fast, screen rotation problems, blank screens, app terminations, crap wi-fi ... FIX THIS SHIT!
SUPPORT: @548936 Let us know via DM the type of iPhone that you have, then we can work with you on resolving these issues. https://t.co/GDrqU22YpT","@548936 Let us know via DM the type of iPhone that you have, then we can work with you on resolving these issues. https://t.co/GDrqU22YpT",2,1,1,SUPPORT_RESPONSE_PRESENT,"Come on ! Battery draining way too fast, screen rotation problems, blank screens, app terminations, crap wi-fi ... FIX THIS SHIT!",11,battery_life_issue,battery_life_issue,,human_verified
apple_2633080,@AppleSupport I need help but it seems I can't get anywhere with support.,"CUSTOMER: @AppleSupport I need help but it seems I can't get anywhere with support.
SUPPORT: @219220 We're happy to help. Let us know how we can assist.",@219220 We're happy to help. Let us know how we can assist.,2,1,1,SUPPORT_RESPONSE_PRESENT,I need help but it seems I can't get anywhere with support.,3,macbook_issues,macbook_issues,,human_verified
apple_2744245,"Tried to buy a MacBook last week. Never turned on, no matter what I did. Returned it this weekend. The guy (who was very nice and apologetic) tried to get me a new one there, but couldn't. Now I wait for my bank to get the money back, THEN I can reorder it. Again. And pick it up.","CUSTOMER: Tried to buy a MacBook last week. Never turned on, no matter what I did. Returned it this weekend. The guy (who was very nice and apologetic) tried to get me a new one there, but couldn't. Now I wait for my bank to get the money back, THEN I can reorder it. Again. And pick it up.
CUSTOMER: ...Again. So, @AppleSupport, is there no better way to do this? I'm almost considering switching back to PC. This is overly complicated.
SUPPORT: @768603 Let's get you connected with our Online Sales team. They would be best to answer this question for you. Use this link to connect: https://t.co/8yjRd1Xo0i",@768603 Let's get you connected with our Online Sales team. They would be best to answer this question for you. Use this link to connect: https://t.co/8yjRd1Xo0i,3,2,1,SUPPORT_RESPONSE_PRESENT,"Tried to buy a MacBook last week. Never turned on, no matter what I did. Returned it this weekend. The guy (who was very nice and apologetic) tried to get me a new one there, but couldn't. Now I wait for my bank to get the money back, THEN I can reorder it. Again. And pick it up.",8,account_identity_issue,account_identity_issue,,human_verified
apple_1753284,Yo mah doods @115858 @AppleSupport fix the shitty glitch that turns the “I” into [?]. Shit’s annoying man.,"CUSTOMER: Yo mah doods @115858 @AppleSupport fix the shitty glitch that turns the “I” into [?]. Shit’s annoying man.
SUPPORT: @528128 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9",@528128 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,2,1,1,SUPPORT_RESPONSE_PRESENT,Yo mah doods fix the shitty glitch that turns the “I” into [?]. Shit’s annoying man.,10,keyboard_autocorrect_issue,keyboard_autocorrect_issue,,human_verified
apple_9190,Hey @115858 just wondering why this new update has had my phone going bananas all day so far?? Please enlighten me.,"CUSTOMER: Hey @115858 just wondering why this new update has had my phone going bananas all day so far?? Please enlighten me.
SUPPORT: @117651 You've come to the right place. What seems to be going on with your phone?
CUSTOMER: @AppleSupport My screen is lagging, my apps are all glitching, your new screen updates are slowing my processsing speed down. Y’all are killin me fr yo
SUPPORT: @117651 Is this happening only with certain applications? Meet up with us in a DM, we'll continue there. https://t.co/GDrqU22YpT","@117651 Is this happening only with certain applications? Meet up with us in a DM, we'll continue there. https://t.co/GDrqU22YpT",4,2,2,SUPPORT_RESPONSE_PRESENT,Hey just wondering why this new update has had my phone going bananas all day so far? Please enlighten me.,1,ios_update_issues,ios_update_issues,,human_verified
apple_1700991,"How can i disable the 802.11d detection for the WiFi on my macbook pro ? There are routers around me with wrong location ""DZ"" @AppleSupport","CUSTOMER: How can i disable the 802.11d detection for the WiFi on my macbook pro ? There are routers around me with wrong location ""DZ"" @AppleSupport
SUPPORT: @515782 Thanks for reaching out. The short answer is there is not a setting for shutting off certain modes on the Wi-Fi chipset in your Mac.
CUSTOMER: @515782 @AppleSupport  https://t.co/jvpQCcV0uS
CUSTOMER: @529226 @AppleSupport @115858 , please ask engineering to offer a script in order to disable the location beacon inside the airport drivers.
SUPPORT: @515782 Go ahead and send us a DM to continue. We'd like to see how we can help. https://t.co/GDrqU22YpT",@515782 Go ahead and send us a DM to continue. We'd like to see how we can help. https://t.co/GDrqU22YpT,5,3,2,SUPPORT_RESPONSE_PRESENT,"How can i disable the 802.11d detection for the WiFi on my macbook pro ? There are routers around me with wrong location ""DZ""",3,macbook_issues,macbook_issues,,human_verified
apple_1526118,@115858 plz get ur shit together this sucks,"CUSTOMER: @115858 plz get ur shit together this sucks
SUPPORT: @473958 We're here to help. Send us a DM with more information on what's going on and we'll go from there. https://t.co/GDrqU22YpT",@473958 We're here to help. Send us a DM with more information on what's going on and we'll go from there. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,plz get ur shit together this sucks,2,other_unclear,other_unclear,,human_verified
apple_408441,Thanks @115858 for these worst customer service I’ve ever experienced in one of your stores. And I love your products 😥,"CUSTOMER: Thanks @115858 for these worst customer service I’ve ever experienced in one of your stores. And I love your products 😥
SUPPORT: @212359 Thanks for reaching out. DM us more info about your experience and we'll get you to the right spot. https://t.co/GDrqU22YpT",@212359 Thanks for reaching out. DM us more info about your experience and we'll get you to the right spot. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,Thanks for these worst customer service I’ve ever experienced in one of your stores. And I love your products 😥,2,other_unclear,other_unclear,,human_verified
apple_84205,@115858 you need to get your act right! #SMH https://t.co/vzBOeEagXk,"CUSTOMER: @115858 you need to get your act right! #SMH https://t.co/vzBOeEagXk
CUSTOMER: @115858 @AppleSupport any chance that you can look into this?
SUPPORT: @134518 We want to help. Which version of iOS are you using? You can check in Settings &gt; General &gt; About.
CUSTOMER: @AppleSupport I am using iPhone X. This is very easy to reproduce even on an iPhone X simulator in X Code. https://t.co/JCVKtJP0lP
SUPPORT: @134518 Does this persist even when restarting your iPhone?
CUSTOMER: @AppleSupport No, it doesn’t persist after restarting my iPhone. Thanks!
SUPPORT: @134518 Excellent! We're here if you have further questions. Have a great day!",@134518 Excellent! We're here if you have further questions. Have a great day!,7,4,3,SUPPORT_RESPONSE_PRESENT,you need to get your act right! SMH,2,other_unclear,other_unclear,,human_verified
apple_2779300,@AppleSupport Please explain how my phone battery was at 64% then randomly dropped down to 1% and then went up to 39%,"CUSTOMER: @AppleSupport Please explain how my phone battery was at 64% then randomly dropped down to 1% and then went up to 39%
SUPPORT: @776309 Let's get to the bottom of this together. Can you tell us what device  model and iOS version you're using?
CUSTOMER: @AppleSupport iphone 6s plus &amp; IOS 11!
SUPPORT: @776309 Good to know. We'd like to look into this a little deeper. DM us and we'll continue there. https://t.co/GDrqU22YpT
CUSTOMER: @AppleSupport @776309 https://t.co/aYfTIHDBue",@776309 Good to know. We'd like to look into this a little deeper. DM us and we'll continue there. https://t.co/GDrqU22YpT,5,3,2,SUPPORT_RESPONSE_PRESENT,Please explain how my phone battery was at 64% then randomly dropped down to 1% and then went up to 39%,11,battery_life_issue,battery_life_issue,,human_verified
apple_964374,Every 1 out of 4 times I use Siri it glitches. 🗣fix yo shit! @115858,"CUSTOMER: Every 1 out of 4 times I use Siri it glitches. 🗣fix yo shit! @115858
SUPPORT: @348897 We’d like to help. Give us some details on the issue you’re noticing with Siri, and we’ll look into it with you.","@348897 We’d like to help. Give us some details on the issue you’re noticing with Siri, and we’ll look into it with you.",2,1,1,SUPPORT_RESPONSE_PRESENT,Every 1 out of 4 times I use Siri it glitches. 🗣fix yo shit!,9,iphone_hardware_issue,iphone_hardware_issue,,human_verified
apple_2220457,@AppleSupport Will my phone battery life degrades if I use the phone while charging? just asking,"CUSTOMER: @AppleSupport Will my phone battery life degrades if I use the phone while charging? just asking
SUPPORT: @357591 With normal usage, you shouldn't see any battery loss while charging.  If you are let us know so we can help.
CUSTOMER: @AppleSupport Thanks!! Just wanted to know if my phone battery life degrades because I use it while I charge it.
SUPPORT: @357591 You're welcome. Feel free to reach out to us if you have any further questions. Have a wonderful day!",@357591 You're welcome. Feel free to reach out to us if you have any further questions. Have a wonderful day!,4,2,2,SUPPORT_RESPONSE_PRESENT,Will my phone battery life degrades if I use the phone while charging? just asking,11,battery_life_issue,battery_life_issue,,human_verified
apple_1148067,"@AppleSupport Why won’t my AppleTV acknowledge my username/password? Receiving verification code on phone &amp; everything, but still no access.","CUSTOMER: @AppleSupport Why won’t my AppleTV acknowledge my username/password? Receiving verification code on phone &amp; everything, but still no access.
SUPPORT: @390192 Let's get you in the right place for your Apple TV. Reach out to an Apple TV Advisor here: https://t.co/IBIY3vMgPj",@390192 Let's get you in the right place for your Apple TV. Reach out to an Apple TV Advisor here: https://t.co/IBIY3vMgPj,2,1,1,SUPPORT_RESPONSE_PRESENT,"Why won’t my AppleTV acknowledge my username/password? Receiving verification code on phone &amp; everything, but still no access.",8,account_identity_issue,account_identity_issue,,human_verified
apple_2015153,"So, @115858, thx for the new emojis with the latest update. But also can I️ have the letter “I️” back? Please.","CUSTOMER: So, @115858, thx for the new emojis with the latest update. But also can I️ have the letter “I️” back? Please.
SUPPORT: @595880 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT",@595880 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,"So, , thx for the new emojis with the latest update. But also can I️ have the letter “I️” back? Please.",10,keyboard_autocorrect_issue,keyboard_autocorrect_issue,,human_verified
apple_2888482,i was setting up the face id on my iphone x and my screen cracked like wtf @115858,"CUSTOMER: i was setting up the face id on my iphone x and my screen cracked like wtf @115858
SUPPORT: @800912 That's not the type of experience that we'd like for you to have with your phone. We'd like to look into this with you. Join us in DM and provide us with your location. Click here: https://t.co/GDrqU22YpT",@800912 That's not the type of experience that we'd like for you to have with your phone. We'd like to look into this with you. Join us in DM and provide us with your location. Click here: https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,i was setting up the face id on my iphone x and my screen cracked like wtf,7,iphone_hardware_issue,iphone_hardware_issue,,human_verified
apple_717150,. @AppleSupport   Not a fan of the iPhone OS X update. Why do my text messages look like this? Why no shortcut to turn off night mode? https://t.co/pGZqHNfrAA,"CUSTOMER: . @AppleSupport   Not a fan of the iPhone OS X update. Why do my text messages look like this? Why no shortcut to turn off night mode? https://t.co/pGZqHNfrAA
SUPPORT: @291691 We'd like to hear more about what's happening with your text messages. Please DM us and we'll go from there. https://t.co/GDrqU22YpT",@291691 We'd like to hear more about what's happening with your text messages. Please DM us and we'll go from there. https://t.co/GDrqU22YpT,2,1,1,SUPPORT_RESPONSE_PRESENT,. Not a fan of the iPhone OS X update. Why do my text messages look like this? Why no shortcut to turn off night mode?,7,iphone_hardware_issue,iphone_hardware_issue,,human_verified
apple_1766808,Wow I️ got 3 more apartments to lease and I️ will be 100% leased. I’ve been busting my ass. Specially last week,"CUSTOMER: Wow I️ got 3 more apartments to lease and I️ will be 100% leased. I’ve been busting my ass. Specially last week
CUSTOMER: Bro what’s up with these damn question marks @AppleSupport I️ can’t send messages on fb or even tweet without the question marks coming out
SUPPORT: @531308 We are aware of this issue and are working hard to find a resolution. We do have a workaround: https://t.co/xXaXeeSRt9",@531308 We are aware of this issue and are working hard to find a resolution. We do have a workaround: https://t.co/xXaXeeSRt9,3,2,1,SUPPORT_RESPONSE_PRESENT,Wow I️ got 3 more apartments to lease and I️ will be 100% leased. I’ve been busting my ass. Specially last week,2,other_unclear,other_unclear,,human_verified
apple_1660384,@AppleSupport - what’s up with this ?? https://t.co/wbiCBDHiJa,"CUSTOMER: @AppleSupport - what’s up with this ?? https://t.co/wbiCBDHiJa
SUPPORT: @506500 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXefaskH",@506500 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXefaskH,2,1,1,SUPPORT_RESPONSE_PRESENT,- what’s up with this ?,2,other_unclear,other_unclear,,human_verified
apple_866648,Hey @AppleSupport how do I permanently turn off that ‘live’ thing on my iphones camera? It keeps turning back on and I hate it.,"CUSTOMER: Hey @AppleSupport how do I permanently turn off that ‘live’ thing on my iphones camera? It keeps turning back on and I hate it.
SUPPORT: @325784 You can turn off the Live Photos feature by going to Settings &gt; Camera &gt; Preserve Settings. For more: https://t.co/C3E4kiTqdx",@325784 You can turn off the Live Photos feature by going to Settings &gt; Camera &gt; Preserve Settings. For more: https://t.co/C3E4kiTqdx,2,1,1,SUPPORT_RESPONSE_PRESENT,Hey how do I permanently turn off that ‘live’ thing on my iphones camera? It keeps turning back on and I hate it.,7,iphone_hardware_issue,iphone_hardware_issue,,human_verified
